date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:13	94161/94161	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec1c8-16fd1%22	http://layerdrops.com/agrikol/assets/images/resources/faq_one_img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/faq_one_img-1.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:32:19	180735/180735	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec26c-2c1ff%22	http://layerdrops.com/agrikol/assets/images/resources/welcome-2_img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/welcome-2_img-2.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:32:24	62445/62445	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec192-f3ed%22	http://layerdrops.com/agrikol/assets/images/resources/achieved_1-img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/achieved_1-img-2.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:32:25	129313/129313	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec194-1f921%22	http://layerdrops.com/agrikol/assets/images/resources/achieved_1-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/achieved_1-img-1.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:32:25	2033/2033	---M--	200	added ('OK')	image/png	etag:%225f0ec0c6-7f1%22	http://layerdrops.com/agrikol/assets/images/main-slider/round_1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/round_1.png	(from http://layerdrops.com/agrikol/index5.html)
12:32:26	1297/1297	---M--	200	added ('OK')	image/png	etag:%225f0ec0c4-511%22	http://layerdrops.com/agrikol/assets/images/main-slider/round_2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/round_2.png	(from http://layerdrops.com/agrikol/index5.html)
12:32:27	3288/3288	---M--	200	added ('OK')	image/png	etag:%225f0ec0c6-cd8%22	http://layerdrops.com/agrikol/assets/images/main-slider/certified_logo.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/certified_logo.png	(from http://layerdrops.com/agrikol/index5.html)
12:32:33	90503/90503	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebfda-16187%22	http://layerdrops.com/agrikol/assets/images/blog/blog-4-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/blog-4-img-1.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:32:37	84096/84096	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec03a-14880%22	http://layerdrops.com/agrikol/assets/images/blog/blog-4-img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/blog-4-img-2.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:32:49	140221/140221	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec0c6-223bd%22	http://layerdrops.com/agrikol/assets/images/main-slider/banner-five-bg.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/main-slider/banner-five-bg.jpg	(from http://layerdrops.com/agrikol/index5.html)
12:33:08	186546/186546	---M--	200	added ('OK')	image/png	etag:%225f0ec3e6-2d8b2%22	http://layerdrops.com/agrikol/assets/images/testimonials/bx-testi-bg.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/testimonials/bx-testi-bg.png	(from http://layerdrops.com/agrikol/index5.html)
12:33:44	336032/336032	---M--	200	added ('OK')	image/png	etag:%225f0ec1f6-520a0%22	http://layerdrops.com/agrikol/assets/images/resources/helathy_food_bg.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/helathy_food_bg.png	(from http://layerdrops.com/agrikol/index5.html)
12:34:10	385163/385163	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebf92-5e08b%22	http://layerdrops.com/agrikol/assets/images/backgrounds/page-header-contact.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/backgrounds/page-header-contact.jpg	(from http://layerdrops.com/agrikol/service.html)
12:34:21	229479/229479	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec29c-38067%22	http://layerdrops.com/agrikol/assets/images/service/service-detail_img_1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-detail_img_1.jpg	(from http://layerdrops.com/agrikol/service-detail.html)
12:34:24	82555/82555	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec29c-1427b%22	http://layerdrops.com/agrikol/assets/images/service/service-detail_img_2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-detail_img_2.jpg	(from http://layerdrops.com/agrikol/service-detail.html)
12:34:37	80619/80619	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec10e-13aeb%22	http://layerdrops.com/agrikol/assets/images/project/recent-pro-img-4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/project/recent-pro-img-4.jpg	(from http://layerdrops.com/agrikol/projects.html)
12:34:39	109568/109568	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec29c-1ac00%22	http://layerdrops.com/agrikol/assets/images/service/service-detail_img_3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/service/service-detail_img_3.jpg	(from http://layerdrops.com/agrikol/service-detail.html)
12:34:45	1075696/1075696	---M--	200	added ('OK')	image/jpeg	etag:%225f129a18-1069f0%22	http://layerdrops.com/agrikol/assets/images/resources/eco-friendly_bg.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/eco-friendly_bg.jpg	(from http://layerdrops.com/agrikol/index4.html)
12:34:52	859801/859801	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec21a-d1e99%22	http://layerdrops.com/agrikol/assets/images/resources/trusted_one_bg.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/trusted_one_bg.jpg	(from http://layerdrops.com/agrikol/index5.html)
12:34:53	37262/37262	---MCZ	200	added ('OK')	text/css	etag:W/%225e382e46-918e%22	http://layerdrops.com/agrikol/assets/css/jquery-ui.css	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/jquery-ui.css	(from http://layerdrops.com/agrikol/product.html)
12:34:54	3179/3179	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec330-c6b%22	http://layerdrops.com/agrikol/assets/images/shop/top-product-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/top-product-1.jpg	(from http://layerdrops.com/agrikol/product.html)
12:34:54	103973/103973	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec10e-19625%22	http://layerdrops.com/agrikol/assets/images/project/recent-pro-img-5.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/project/recent-pro-img-5.jpg	(from http://layerdrops.com/agrikol/projects.html)
12:34:55	2895/2895	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec330-b4f%22	http://layerdrops.com/agrikol/assets/images/shop/top-product-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/top-product-2.jpg	(from http://layerdrops.com/agrikol/product.html)
12:34:56	6597/6597	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec35e-19c5%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_1.jpg	(from http://layerdrops.com/agrikol/product.html)
12:34:56	7888/7888	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec35c-1ed0%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_2.jpg	(from http://layerdrops.com/agrikol/product.html)
12:34:57	10452/10452	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec342-28d4%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_3.jpg	(from http://layerdrops.com/agrikol/product.html)
12:34:57	5495/5495	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec342-1577%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_4.jpg	(from http://layerdrops.com/agrikol/product.html)
12:34:58	118085/118085	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec10e-1cd45%22	http://layerdrops.com/agrikol/assets/images/project/recent-pro-img-6.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/project/recent-pro-img-6.jpg	(from http://layerdrops.com/agrikol/projects.html)
12:34:59	7885/7885	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec342-1ecd%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_5.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_5.jpg	(from http://layerdrops.com/agrikol/product.html)
12:34:59	9638/9638	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec35c-25a6%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_6.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_6.jpg	(from http://layerdrops.com/agrikol/product.html)
12:35:00	4117/4117	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec330-1015%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_8.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_8.jpg	(from http://layerdrops.com/agrikol/product.html)
12:35:00	15486/15486	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec35c-3c7e%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_7.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_7.jpg	(from http://layerdrops.com/agrikol/product.html)
12:35:01	772/772	---MCZ	200	added ('OK')	text/css	etag:W/%2256bd6278-304%22	http://layerdrops.com/agrikol/assets/css/jquery.bootstrap-touchspin.css	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/jquery.bootstrap-touchspin.css	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:01	12518/12518	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec330-30e6%22	http://layerdrops.com/agrikol/assets/images/shop/shop_product_9.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/shop_product_9.jpg	(from http://layerdrops.com/agrikol/product.html)
12:35:04	12466/12466	---M--	200	added ('OK')	image/png	etag:%225f0ec372-30b2%22	http://layerdrops.com/agrikol/assets/images/shop/review-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/review-1.png	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:06	14479/14479	---M--	200	added ('OK')	image/png	etag:%225f0ec372-388f%22	http://layerdrops.com/agrikol/assets/images/shop/review-2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/review-2.png	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:07	32259/32259	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec372-7e03%22	http://layerdrops.com/agrikol/assets/images/shop/product-detai_img-1l.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/product-detai_img-1l.jpg	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:08	9634/9634	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec330-25a2%22	http://layerdrops.com/agrikol/assets/images/shop/similar_pro_1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/similar_pro_1.jpg	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:09	4117/4117	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec330-1015%22	http://layerdrops.com/agrikol/assets/images/shop/similar_pro_3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/similar_pro_3.jpg	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:09	15486/15486	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec330-3c7e%22	http://layerdrops.com/agrikol/assets/images/shop/similar_pro_2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/similar_pro_2.jpg	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:11	19540/19540	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256bd6278-4c54%22	http://layerdrops.com/agrikol/assets/js/jquery.bootstrap-touchspin.js	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/js/jquery.bootstrap-touchspin.js	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:11	12518/12518	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec330-30e6%22	http://layerdrops.com/agrikol/assets/images/shop/similar_pro_4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/similar_pro_4.jpg	(from http://layerdrops.com/agrikol/product-detail.html)
12:35:12	5478/5478	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec380-1566%22	http://layerdrops.com/agrikol/assets/images/shop/cart_product_img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/cart_product_img-1.jpg	(from http://layerdrops.com/agrikol/cart.html)
12:35:12	3006/3006	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec380-bbe%22	http://layerdrops.com/agrikol/assets/images/shop/cart_product_img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/cart_product_img-2.jpg	(from http://layerdrops.com/agrikol/cart.html)
12:35:12	1147/1147	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec380-47b%22	http://layerdrops.com/agrikol/assets/images/shop/paypal-card.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/shop/paypal-card.jpg	(from http://layerdrops.com/agrikol/checkout.html)
12:35:14	197283/197283	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec10c-302a3%22	http://layerdrops.com/agrikol/assets/images/project/project-detail-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/project/project-detail-img-1.jpg	(from http://layerdrops.com/agrikol/projects_detail.html)
12:35:20	35048/35048	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebf74-88e8%22	http://layerdrops.com/agrikol/assets/images/about/about_page_right-img.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/about/about_page_right-img.jpg	(from http://layerdrops.com/agrikol/about.html)
12:35:23	66465/66465	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebf74-103a1%22	http://layerdrops.com/agrikol/assets/images/about/about_page_left-img.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/about/about_page_left-img.jpg	(from http://layerdrops.com/agrikol/about.html)
12:35:23	837/837	---M--	200	added ('OK')	image/png	etag:%225f0ec1a8-345%22	http://layerdrops.com/agrikol/assets/images/resources/company-icon-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/company-icon-1.png	(from http://layerdrops.com/agrikol/why_choose_us.html)
12:35:25	539425/539425	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e382e4a-83b21%22	http://layerdrops.com/agrikol/assets/js/jquery-ui.js	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/js/jquery-ui.js	(from http://layerdrops.com/agrikol/product.html)
12:35:35	75288/75288	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec1a8-12618%22	http://layerdrops.com/agrikol/assets/images/resources/com_solutions_img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/com_solutions_img-1.jpg	(from http://layerdrops.com/agrikol/why_choose_us.html)
12:35:37	152681/152681	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebf74-25469%22	http://layerdrops.com/agrikol/assets/images/about/about_page_middle-img.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/about/about_page_middle-img.jpg	(from http://layerdrops.com/agrikol/about.html)
12:35:38	79625/79625	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec1a8-13709%22	http://layerdrops.com/agrikol/assets/images/resources/com_solutions_img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/com_solutions_img-2.jpg	(from http://layerdrops.com/agrikol/why_choose_us.html)
12:35:47	68910/68910	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec1a8-10d2e%22	http://layerdrops.com/agrikol/assets/images/resources/com_solutions_img-3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/com_solutions_img-3.jpg	(from http://layerdrops.com/agrikol/why_choose_us.html)
12:35:51	81740/81740	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec398-13f4c%22	http://layerdrops.com/agrikol/assets/images/team/farmers-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/farmers-2.jpg	(from http://layerdrops.com/agrikol/farmers.html)
12:35:53	205322/205322	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec1a8-3220a%22	http://layerdrops.com/agrikol/assets/images/resources/company-img-.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/company-img-.jpg	(from http://layerdrops.com/agrikol/why_choose_us.html)
12:35:55	113952/113952	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec398-1bd20%22	http://layerdrops.com/agrikol/assets/images/team/farmers-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/farmers-1.jpg	(from http://layerdrops.com/agrikol/farmers.html)
12:36:03	98913/98913	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec3ba-18261%22	http://layerdrops.com/agrikol/assets/images/team/farmers-3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/farmers-3.jpg	(from http://layerdrops.com/agrikol/farmers.html)
12:36:09	96473/96473	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec3ba-178d9%22	http://layerdrops.com/agrikol/assets/images/team/farmers-5.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/farmers-5.jpg	(from http://layerdrops.com/agrikol/farmers.html)
12:36:09	110598/110598	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec398-1b006%22	http://layerdrops.com/agrikol/assets/images/team/farmers-4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/farmers-4.jpg	(from http://layerdrops.com/agrikol/farmers.html)
12:36:10	90902/90902	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec3ba-16316%22	http://layerdrops.com/agrikol/assets/images/team/farmers-6.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/team/farmers-6.jpg	(from http://layerdrops.com/agrikol/farmers.html)
12:36:15	74118/74118	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-12186%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-1.jpg	(from http://layerdrops.com/agrikol/gallery.html)
12:36:21	71131/71131	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-115db%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-3.jpg	(from http://layerdrops.com/agrikol/gallery.html)
12:36:25	90052/90052	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-15fc4%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-4.jpg	(from http://layerdrops.com/agrikol/gallery.html)
12:36:34	79929/79929	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec082-13839%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-6.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-6.jpg	(from http://layerdrops.com/agrikol/gallery.html)
12:36:35	60263/60263	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec082-eb67%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-7.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-7.jpg	(from http://layerdrops.com/agrikol/gallery.html)
12:36:39	184129/184129	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-2cf41%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-2.jpg	(from http://layerdrops.com/agrikol/gallery.html)
12:36:45	59808/59808	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebfd8-e9a0%22	http://layerdrops.com/agrikol/assets/images/blog/blog-1-img-5.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/blog-1-img-5.jpg	(from http://layerdrops.com/agrikol/news.html)
12:36:45	187578/187578	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec06a-2dcba%22	http://layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-5.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/gallery/gallery-2-img-5.jpg	(from http://layerdrops.com/agrikol/gallery.html)
12:36:48	16534/16534	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebfd8-4096%22	http://layerdrops.com/agrikol/assets/images/blog/author-1-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/author-1-1.jpg	(from http://layerdrops.com/agrikol/news_detail.html)
12:36:49	93070/93070	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebfd8-16b8e%22	http://layerdrops.com/agrikol/assets/images/blog/blog-1-img-4.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/blog-1-img-4.jpg	(from http://layerdrops.com/agrikol/news.html)
12:36:50	13547/13547	---M--	200	added ('OK')	image/png	etag:%225f0ec03a-34eb%22	http://layerdrops.com/agrikol/assets/images/blog/comment-1-1.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/comment-1-1.png	(from http://layerdrops.com/agrikol/news_detail.html)
12:36:52	5410/5410	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec03a-1522%22	http://layerdrops.com/agrikol/assets/images/blog/lp-1-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/lp-1-1.jpg	(from http://layerdrops.com/agrikol/news_detail.html)
12:36:52	15871/15871	---M--	200	added ('OK')	image/png	etag:%225f0ec03a-3dff%22	http://layerdrops.com/agrikol/assets/images/blog/comment-1-2.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/comment-1-2.png	(from http://layerdrops.com/agrikol/news_detail.html)
12:36:53	6153/6153	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec03a-1809%22	http://layerdrops.com/agrikol/assets/images/blog/lp-1-2.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/lp-1-2.jpg	(from http://layerdrops.com/agrikol/news_detail.html)
12:36:53	5379/5379	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec03a-1503%22	http://layerdrops.com/agrikol/assets/images/blog/lp-1-3.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/lp-1-3.jpg	(from http://layerdrops.com/agrikol/news_detail.html)
12:36:54	96733/96733	---M--	200	added ('OK')	image/jpeg	etag:%225f0ebfd8-179dd%22	http://layerdrops.com/agrikol/assets/images/blog/blog-1-img-6.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/blog-1-img-6.jpg	(from http://layerdrops.com/agrikol/news.html)
12:36:55	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2007:06:54%20GMT	http://layerdrops.com/agrikol/assets/images/icon/bx_loader.gif	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/icon/bx_loader.gif	(from http://layerdrops.com/agrikol/assets/css/jquery.bxslider.css)
12:36:55	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2007:06:55%20GMT	http://layerdrops.com/agrikol/assets/img/bx-slider/controls.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/img/bx-slider/controls.png	(from http://layerdrops.com/agrikol/assets/css/jquery.bxslider.css)
12:36:55	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2007:06:55%20GMT	http://layerdrops.com/agrikol/assets/css/images/ui-icons_444444_256x240.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/images/ui-icons_444444_256x240.png	(from http://layerdrops.com/agrikol/assets/css/jquery-ui.css)
12:36:55	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2007:06:55%20GMT	http://layerdrops.com/agrikol/assets/css/images/ui-icons_555555_256x240.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/images/ui-icons_555555_256x240.png	(from http://layerdrops.com/agrikol/assets/css/jquery-ui.css)
12:36:56	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2007:06:55%20GMT	http://layerdrops.com/agrikol/assets/css/images/ui-icons_777620_256x240.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/images/ui-icons_777620_256x240.png	(from http://layerdrops.com/agrikol/assets/css/jquery-ui.css)
12:36:56	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Mar%202023%2007:06:56%20GMT	http://layerdrops.com/agrikol/assets/css/images/ui-icons_cc0000_256x240.png	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/css/images/ui-icons_cc0000_256x240.png	(from http://layerdrops.com/agrikol/assets/css/jquery-ui.css)
12:36:59	123074/123074	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec03a-1e0c2%22	http://layerdrops.com/agrikol/assets/images/blog/news-detail-img-1.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/blog/news-detail-img-1.jpg	(from http://layerdrops.com/agrikol/news_detail.html)
12:37:00	88280/88280	---M--	200	added ('OK')	image/jpeg	etag:%225f0ec1c6-158d8%22	http://layerdrops.com/agrikol/assets/images/resources/contact_img.jpg	C:/xampp/htdocs/newpxi/layerdrops.com/agrikol/assets/images/resources/contact_img.jpg	(from http://layerdrops.com/agrikol/contact.html)
